1483.51	0.01	words here in the general form that do
1483.52	3.43	words here in the general form that do not have are not you know embraced by
1486.95	0.01	not have are not you know embraced by
1486.96	2.31	not have are not you know embraced by brackets and others that are the ones
1489.27	0.01	brackets and others that are the ones
1489.28	1.51	brackets and others that are the ones that are embraced by brackets are
1490.79	0.01	that are embraced by brackets are
1490.80	2.47	that are embraced by brackets are optional and the ones that are not are
1493.27	0.01	optional and the ones that are not are
1493.28	2.15	optional and the ones that are not are obligatory so that if i want to do
1495.43	0.01	obligatory so that if i want to do
1495.44	1.67	obligatory so that if i want to do anything with docker run it is
1497.11	0.01	anything with docker run it is
1497.12	2.55	anything with docker run it is obligatory to use the words docker and
1499.67	0.01	obligatory to use the words docker and
1499.68	0.71	obligatory to use the words docker and run
1500.39	0.01	run
1500.40	1.11	run right
1501.51	0.01	right
1501.52	1.91	right and also the word image is outside
1503.43	0.01	and also the word image is outside
1503.44	1.83	and also the word image is outside bracket so it's also
1505.27	0.01	bracket so it's also
1505.28	2.31	bracket so it's also something that i have to to put there
1507.59	0.01	something that i have to to put there
1507.60	1.83	something that i have to to put there but that image is it's not going to be
1509.43	0.01	but that image is it's not going to be
1509.44	2.95	but that image is it's not going to be typed directly it's going to be typed so
1512.39	0.01	typed directly it's going to be typed so
1512.40	1.99	typed directly it's going to be typed so you're going to replace that by the
1514.39	0.01	you're going to replace that by the
1514.40	1.99	you're going to replace that by the image that you want to use so we're
1516.39	0.01	image that you want to use so we're
1516.40	1.35	image that you want to use so we're going to be talking about what an image
1517.75	0.01	going to be talking about what an image
1517.76	2.95	going to be talking about what an image is uh in a moment so uh docker run
1520.71	0.01	is uh in a moment so uh docker run
1520.72	1.35	is uh in a moment so uh docker run that's uh
1522.07	0.01	that's uh
1522.08	2.23	that's uh what maps to here in the general form
1524.31	0.01	what maps to here in the general form
1524.32	2.47	what maps to here in the general form and the image part of it is this one
1526.79	0.01	and the image part of it is this one
1526.80	3.51	and the image part of it is this one here right so we are using an image a
1530.31	0.01	here right so we are using an image a
1530.32	2.95	here right so we are using an image a mini computer that is was built by these
1533.27	0.01	mini computer that is was built by these
1533.28	2.07	mini computer that is was built by these people that developed the rocker project
1535.35	0.01	people that developed the rocker project
1535.36	3.19	people that developed the rocker project that's why it started with roger slash
1538.55	0.01	that's why it started with roger slash
1538.56	2.47	that's why it started with roger slash and they didn't build just one image
1541.03	0.01	and they didn't build just one image
1541.04	2.63	and they didn't build just one image they build a bunch of images so
1543.67	0.01	they build a bunch of images so
1543.68	3.11	they build a bunch of images so specifically we are using an image that
1546.79	0.01	specifically we are using an image that
1546.80	1.91	specifically we are using an image that just creates you know this you know a
1548.71	0.01	just creates you know this you know a
1548.72	1.99	just creates you know this you know a starts r for me
1550.71	0.01	starts r for me
1550.72	1.99	starts r for me and it has you know it could do a few
1552.71	0.01	and it has you know it could do a few
1552.72	2.39	and it has you know it could do a few other things but by default that image
1555.11	0.01	other things but by default that image
1555.12	2.47	other things but by default that image will do what i just showed you which is
1557.59	0.01	will do what i just showed you which is
1557.60	1.83	will do what i just showed you which is start another session
1559.43	0.01	start another session
1559.44	0.79	start another session so
1560.23	0.01	so
1560.24	2.39	so so far we understand these
1562.63	0.01	so far we understand these
1562.64	2.87	so far we understand these three commands docker run and this kind
1565.51	0.01	three commands docker run and this kind
1565.52	2.15	three commands docker run and this kind of placeholder for image which in this
1567.67	0.01	of placeholder for image which in this
1567.68	2.95	of placeholder for image which in this case is rocker slash rbase and then the
1570.63	0.01	case is rocker slash rbase and then the
1570.64	4.07	case is rocker slash rbase and then the minus minus remove and minus ti
1574.71	0.01	minus minus remove and minus ti
1574.72	2.31	minus minus remove and minus ti those are commands that again you can
1577.03	0.01	those are commands that again you can
1577.04	2.31	those are commands that again you can find in the documentation so again you
1579.35	0.01	find in the documentation so again you
1579.36	1.51	find in the documentation so again you go to the
1580.87	0.01	go to the
1580.88	2.23	go to the documentation of
1583.11	0.01	documentation of
1583.12	2.79	documentation of run so docker run the reference page and
1585.91	0.01	run so docker run the reference page and
1585.92	1.99	run so docker run the reference page and you can see for example that the minus
1587.91	0.01	you can see for example that the minus
1587.92	1.91	you can see for example that the minus minus remove so it's something that you
1589.83	0.01	minus remove so it's something that you
1589.84	2.55	minus remove so it's something that you can even filter for you can do ctrl f
1592.39	0.01	can even filter for you can do ctrl f
1592.40	2.79	can even filter for you can do ctrl f and do minus minus rm and see where that
1595.19	0.01	and do minus minus rm and see where that
1595.20	1.91	and do minus minus rm and see where that shows up so it shows up here in the
1597.11	0.01	shows up so it shows up here in the
1597.12	1.99	shows up so it shows up here in the cleaning up section and for example what
1599.11	0.01	cleaning up section and for example what
1599.12	2.55	cleaning up section and for example what it does is it creates this mini computer
1601.67	0.01	it does is it creates this mini computer
1601.68	1.99	it does is it creates this mini computer and when you're done it will delete that
1603.67	0.01	and when you're done it will delete that
1603.68	2.31	and when you're done it will delete that computer so you are creating ephemeral
1605.99	0.01	computer so you are creating ephemeral
1606.00	1.43	computer so you are creating ephemeral computers
1607.43	0.01	computers
1607.44	1.19	computers of course you wouldn't do that with your
1608.63	0.01	of course you wouldn't do that with your
1608.64	2.31	of course you wouldn't do that with your laptop it's not that you run run r1 time
1610.95	0.01	laptop it's not that you run run r1 time
1610.96	1.75	laptop it's not that you run run r1 time and then you throw it away that could be
1612.71	0.01	and then you throw it away that could be
1612.72	2.31	and then you throw it away that could be very expensive but with docker it's not
1615.03	0.01	very expensive but with docker it's not
1615.04	2.15	very expensive but with docker it's not it's free so you create these computers
1617.19	0.01	it's free so you create these computers
1617.20	2.07	it's free so you create these computers and you destroy them afterwards if you
1619.27	0.01	and you destroy them afterwards if you
1619.28	2.63	and you destroy them afterwards if you want so how you tell docker i want to
1621.91	0.01	want so how you tell docker i want to
1621.92	2.39	want so how you tell docker i want to get rid of the computers
1624.31	0.01	get rid of the computers
1624.32	2.15	get rid of the computers thank you thank you she's wrapping up
1626.47	0.01	thank you thank you she's wrapping up
1626.48	1.19	thank you thank you she's wrapping up very soon
1627.67	0.01	very soon
1627.68	1.99	very soon how you tell locker to throw away that
1629.67	0.01	how you tell locker to throw away that
1629.68	1.27	how you tell locker to throw away that computer when you're done so that it
1630.95	0.01	computer when you're done so that it
1630.96	2.31	computer when you're done so that it doesn't take up space as alex suggested
1633.27	0.01	doesn't take up space as alex suggested
1633.28	3.75	doesn't take up space as alex suggested well with the minus minus rm flag
1637.03	0.01	well with the minus minus rm flag
1637.04	2.31	well with the minus minus rm flag and finally uh the other command that i
1639.35	0.01	and finally uh the other command that i
1639.36	2.15	and finally uh the other command that i want to mention is this ti
1641.51	0.01	want to mention is this ti
1641.52	3.19	want to mention is this ti uh but only for um just another example
1644.71	0.01	uh but only for um just another example
1644.72	1.75	uh but only for um just another example of how you can you know look things up
1646.47	0.01	of how you can you know look things up
1646.48	2.71	of how you can you know look things up in the documentation so in in short that
1649.19	0.01	in the documentation so in in short that
1649.20	2.79	in the documentation so in in short that command what it does is gives you uh an
1651.99	0.01	command what it does is gives you uh an
1652.00	2.63	command what it does is gives you uh an um a terminal that is interactive so i
1654.63	0.01	um a terminal that is interactive so i
1654.64	2.87	um a terminal that is interactive so i can interact with r from the console you
1657.51	0.01	can interact with r from the console you
1657.52	1.43	can interact with r from the console you might wonder well what's the other
1658.95	0.01	might wonder well what's the other
1658.96	1.43	might wonder well what's the other option well the other option is
1660.39	0.01	option well the other option is
1660.40	2.23	option well the other option is non-interactive non-interactive because
1662.63	0.01	non-interactive non-interactive because
1662.64	2.47	non-interactive non-interactive because there are some commands that run on a
1665.11	0.01	there are some commands that run on a
1665.12	2.71	there are some commands that run on a background and they don't give the user
1667.83	0.01	background and they don't give the user
1667.84	1.91	background and they don't give the user the ability to to do something from the
1669.75	0.01	the ability to to do something from the
1669.76	2.15	the ability to to do something from the terminal for example the image that i
1671.91	0.01	terminal for example the image that i
1671.92	2.07	terminal for example the image that i showed you that was running our studio
1673.99	0.01	showed you that was running our studio
1674.00	2.07	showed you that was running our studio in the terminal that terminal was kind
1676.07	0.01	in the terminal that terminal was kind
1676.08	2.87	in the terminal that terminal was kind of useless uh it was just showing locks
1678.95	0.01	of useless uh it was just showing locks
1678.96	2.23	of useless uh it was just showing locks but as a user i didn't interact with
1681.19	0.01	but as a user i didn't interact with
1681.20	2.79	but as a user i didn't interact with that terminal i was interacting with
1683.99	0.01	that terminal i was interacting with
1684.00	1.59	that terminal i was interacting with the web browser
1685.59	0.01	the web browser
1685.60	0.87	the web browser um
1686.47	0.01	um
1686.48	1.67	um okay so that is
1688.15	0.01	okay so that is
1688.16	2.15	okay so that is all i wanted to cover today and all that
1690.31	0.01	all i wanted to cover today and all that
1690.32	1.51	all i wanted to cover today and all that we have time for
1691.83	0.01	we have time for
1691.84	3.27	we have time for so i will go back to your prefaces over
1695.11	0.01	so i will go back to your prefaces over
1695.12	2.23	so i will go back to your prefaces over here see if there is any burning
1697.35	0.01	here see if there is any burning
1697.36	6.31	here see if there is any burning question or comment before i say goodbye
1706.87	0.01	okay this might have been
1706.88	2.07	okay this might have been a lot for the first day again i invite
1708.95	0.01	a lot for the first day again i invite
1708.96	2.15	a lot for the first day again i invite you to the help desks if you need to
1711.11	0.01	you to the help desks if you need to
1711.12	2.07	you to the help desks if you need to install docker or if you want just to
1713.19	0.01	install docker or if you want just to
1713.20	2.55	install docker or if you want just to play with docker a little bit more and
1715.75	0.01	play with docker a little bit more and
1715.76	1.75	play with docker a little bit more and otherwise i say thank you and i see you
1717.51	0.01	otherwise i say thank you and i see you
1717.52	4.23	otherwise i say thank you and i see you next week with more content about docker
